cliente_id,nombre,dni,fecha_nacimiento,email,telefono,ciudad,provincia,codigo_postal,tipo_poliza,estado_poliza,prima_anual,fecha_alta,num_siniestros,canal_contratacion,importe_ultimo_siniestro,scoring_riesgo,observaciones
852,Isabel Jiménez,89538531F,1959-05-02,isabel.jimenez@email.com,+34 693 696 544,Málaga,Málaga,29891,Auto,Activa,1201.88,2021-05-26,0,Teléfono,3156.31,51.2,-
853,Sara Gil,36502745D,1973-12-18,sara.gil@email.com,+34-659-298-135,Zaragoza,Zaragoza,50368,Hogar,Activa,971.28,2015-07-28,3,Agente,7819.06,78.9,Pendiente validación
854,Pedro Sánchez,89852157G,1950-06-24,pedro.sanchez@email.com,+34 625 405 733,Zaragoza,Zaragoza,50736,Responsabilidad Civil,Cancelada,2460.19,2019-02-07,3,Agente,13820.96,17.9,-
855,Ana Martínez,23487010A,1956-02-09,@dominio.com,+34 652 372 947,Palma,Baleares,07215,Auto,Activa,1227.58,2021-09-26,2,Online,9594.25,57.3,
856,Marta Vázquez,56206264D,1961-09-27,marta.vazquez@email.com,+34 667 602 229,Murcia,Murcia,30785,Hogar,Cancelada,1087.6,2022-06-17,1,Oficina,2593.84,98.4,Reclamación abierta
857,Laura Fernández,76627397I,1983-03-01,laura.fernandez@email.com,+34 613 696 581,Málaga,Málaga,29792,Auto,Activa,2579.97,2018-12-21,0,Online,10241.35,29.1,NINGUNA
858,Francisco Álvarez,28696830,1969-06-16,,+34 615 692 424,Málaga,Málaga,29837,Salud,Activa,2569.6,2020-02-21,1,Teléfono,6408.05,79.4,Reclamación abierta
859,Andrés Ramos,80760251L,1976-07-12,andres.ramos@email.com,+34 678 759 547,Bilbao,Vizcaya,48768,Vida,Activa,1197.83,2022-06-04,0,Agente,8872.93,49.0,Cliente preferente
860,David Navarro,54470459Y,1982-12-25,david.navarro@email.com,+34 625 918 716,Madrid,Madrid,28263,Auto,Activa,2531.0,2021-05-26,4,Teléfono,11010.96,4.0,Revisar
861,Isabel Jiménez,15905950T,1999-02-24,,+34 646 587 812,Palma,Baleares,07682,Hogar,Activa,2582.18,2018-07-15,3,Online,7724.21,76.3,NINGUNA
862,Carmen Díaz,13028631Y,1953-02-25,,,Palma,Baleares,07321,Salud,Activa,1387.01,2021-01-07,4,Teléfono,12209.76,16.9,-
863,Juan López,92096675U,,juan.lopez@email.com,638732421,Palma,Baleares,07225,Responsabilidad Civil,Activa,386.12,2019-10-09,2,Teléfono,10832.33,63.1,OK
864,Francisco Álvarez,37736989X,,francisco.alvarez@email.com,+34 695 931 825,Murcia,Murcia,30756,Salud,Activa,204.44,2018-07-02,2,Oficina,9226.1,8.6,NINGUNA
865,Ana Martínez,67315945V,,ana.martinez@email.com,+34 631 773 538,Las Palmas,Las Palmas,35275,Vida,Activa,1665.22,2018-11-01,1,Teléfono,2261.89,94.7,NINGUNA
866,Ana Martínez,NULL,1963-07-18,ana.martinez@email.com,+34 638 521 350,Valencia,Valencia,46763,Salud,Activa,1163.41,2019-08-04,2,Online,12539.24,29.2,
867,María García,987798773,1955-03-23,maria.garcia@email.com,+34 627 426 994,Madrid,Madrid,30276,Responsabilidad Civil,Activa,2991.97,2017-05-04,0,Oficina,14038.58,22.6,Sin observaciones
868,Miguel Ruiz,36133385P,1959-07-23,miguel.ruiz@email.com,+34 610 315 231,Murcia,Murcia,30474,Hogar,Activa,2362.75,2018-10-13,0,Teléfono,2054.48,12.9,OK
869,Miguel Ruiz,50365237J,1961-06-05,miguel.ruiz@email.com,666 666 666,Zaragoza,Zaragoza,50958,Auto,Activa,2331.57,2022-04-09,2,Online,7323.62,94.6,Sin observaciones
870,Isabel Jiménez,14464344M,1980-04-18,isabel.jimenez@email.com,666 666 666,Bilbao,Vizcaya,48597,Vida,Cancelada,2874.68,2021-08-14,2,Agente,3883.33,71.2,Cliente preferente
871,Carmen Díaz,87906501L,1998-05-26,,+34 641 260 383,Las Palmas,Las Palmas,35184,Responsabilidad Civil,Pendiente,0.0,2016-12-05,3,Oficina,11317.85,74.2,Reclamación abierta
872,Laura Fernández,10566088M,1963-01-22,laura.fernandez@email.com,+34 664 327 799,Zaragoza,Zaragoza,12488,Vida,Activa,1090.92,2017-04-05,2,Teléfono,10824.44,49.9,Pendiente validación
873,David Navarro,50113379X,1963-02-18,david.navarro@email.com,+34 679 417 563,Las Palmas,Las Palmas,35482,Salud,Activa,664.76,2017-10-01,1,Teléfono,2113.28,47.5,Pendiente validación
874,Ana Martínez,75500778T,1985-09-20,ana.martinez@email.com,+34 643 698 981,Sevilla,Sevilla,41732,Vida,Activa,2288.5,2016-01-12,1,Oficina,13155.41,11.0,Reclamación abierta
875,Laura Fernández,10805113K,1988-11-28,laura.fernandez@email.com,+34 697 155 724,sevilla,Baleares,07740,Responsabilidad Civil,Cancelada,1259.17,2017-08-30,0,Online,2714.6,56.0,Cliente preferente
876,Laura Fernández,71183416U,1963-09-07,laura.fernandez@email.com,+34 622 539 117,Las Palmas,Las Palmas,35562,Auto,Activa,1524.88,2015-04-28,0,Teléfono,11958.89,24.7,N/A
877,Patricia Blanco,X3197956Z,1997-07-29,patricia.blanco@email.com,666 666 666,Barcelona,Barcelona,08550,Auto,Activa,1965.11,2023-06-04,0,Online,6854.71,97.7,-
878,David Navarro,30811680G,1972-03-18,david.navarro@email.com,+34 652 394 288,Palma,Baleares,07617,Vida,Cancelada,2742.04,2016-03-19,3,Oficina,4924.08,79.7,Sin observaciones
879,Carlos Rodríguez,87456782R,1964-06-23,carlos.rodriguez@email.com,+34 651 178 757,Palma,Baleares,07945,Hogar,Activa,1373.45,2017-01-24,2,Teléfono,2373.59,41.3,Sin observaciones
880,Lucía Romero,68835615X,1978-12-18,lucia.romero@email.com,+34 632 281 598,Bilbao,Vizcaya,48794,Vida,Activa,2393.29,2016-10-01,2,Agente,2514.21,15.1,
881,Antonio Moreno,83317578T,1998-11-25,antonio.moreno@email.com,+34 639 861 965,Madrid,Madrid,28649,Salud,Activa,951.35,2020-12-11,2,Agente,9928.36,78.5,Reclamación abierta
882,Andrés Ramos,22834263O,1967-08-06,andres.ramos@email.com,+34 667 807 934,Zaragoza,Zaragoza,50215,Auto,Cancelada,2154.32,2022-05-29,0,Agente,8256.46,12.2,NINGUNA
883,Miguel Ruiz,40647215G,,miguel.ruiz@email.com,+34 680 347 245,Las Palmas,Las Palmas,35713,Auto,Activa,204.42,2018-07-24,0,Oficina,1831.28,18.9,Revisar
884,Miguel Ruiz,89232916J,1951-01-25,,+34 616 395 681,Las Palmas,Las Palmas,35107,Auto,Pendiente,2640.22,2022-11-09,1,Teléfono,1690.47,21.2,-
885,Elena Torres,76006681L,1952-09-26,elena.torres@email.com,+34 695 605 292,Sevilla,,41317,Hogar,Cancelada,285.06,2022-06-04,1,Oficina,1084.66,55.7,Cliente preferente
886,Miguel Ruiz,37758455N,1985-01-29,miguel.ruiz@email.com,+34 677 593 916,Palma,Baleares,07818,Hogar,Activa,2195.71,2021-08-04,2,Teléfono,11156.51,78.7,Reclamación abierta
887,David Navarro,61844408E,1992-09-16,david.navarro@email.com,+34 661 981 462,Málaga,Málaga,29689,Responsabilidad Civil,Activa,329.52,2016-09-14,0,Agente,10678.23,31.4,Reclamación abierta
888,Patricia Blanco,63889337U,1955-01-30,patricia.blanco@email.com,666 666 666,Valencia,Valencia,46979,Vida,Activa,945.49,2019-02-01,1,Agente,876.46,8.5,N/A
889,Pedro Sánchez,38046417E,1972-03-31,pedro.sanchez@email.com,0034 637123838,Málaga,Málaga,29503,Vida,Pendiente,1592.17,2020-07-01,0,Online,8404.05,46.5,Revisar
890,María García,37512406Z,1987-10-08,maria.garcia@email.com,+34 685 397 534,Las Palmas,Las Palmas,35666,Salud,Pendiente,1375.83,2019-07-10,0,Oficina,1270.14,150.0,OK
891,Sara Gil,25851428X,1957-07-26,sara.gil@email.com,+34 665 790 297,Málaga,Málaga,29403,Auto,Activa,737.14,2019-09-20,2,Oficina,13556.19,999.0,OK
892,María García,23981528U,1963-08-27,maria.garcia@email.com,+34 629 510 939,Bilbao,,48566,Hogar,Pendiente,1134.68,2023-07-26,1,Online,13606.76,22.0,null
893,Marta Vázquez,X3534002Z,1954-01-21,marta.vazquez@email.com,+34 674 793 340,Barcelona,Barcelona,08839,Salud,Activa,2237.58,2020-04-03,1,Agente,10473.49,94.7,N/A
894,María García,34723448I,1960-03-20,maria.garcia@email.com,+34 633 483 530,Las Palmas,Las Palmas,35187,Salud,Activa,2073.92,2017-07-07,2,Agente,13892.83,95.4,OK
895,Sara Gil,15403252D,1996-02-04,sara.gil@email.com,621127249,Las Palmas,Las Palmas,35109,Hogar,Vencida,401.08,2018-03-19,3,Oficina,12171.8,99.0,N/A
896,Juan López,60422654J,1997-04-10,,+34 666 927 710,Barcelona,Barcelona,08407,Vida,Pendiente,2292.48,2021-11-04,1,Teléfono,12428.08,80.8,Sin observaciones
897,David Navarro,39489478V,1979-06-16,,+34 671 385 633,Zaragoza,Zaragoza,50533,Auto,Activa,348.53,2018-03-31,1,Agente,8545.62,18.8,Pendiente validación
898,Miguel Ruiz,69509024Q,1994-08-29,miguel.ruiz@email.com,+34 684 311 225,Barcelona,Barcelona,08901,Vida,Pendiente,1720.19,2015-04-30,3,Online,4590.89,21.2,Pendiente validación
899,Miguel Ruiz,60538135B,1973-06-15,miguel.ruiz@email.com,+34 638 598 524,Málaga,Málaga,29263,Salud,Vencida,928.18,2016-08-04,2,Online,3266.99,34.0,Reclamación abierta
900,Patricia Blanco,27456057K,1982-07-21,espacios en email@mail.com,+34 651 709 642,Bilbao,Vizcaya,48338,Auto,Pendiente,1845.53,2020-05-01,1,Online,4908.0,31.8,Pendiente validación
901,Elena Torres,32197928G,1980-10-24,elena.torres@email.com,+34 639 211 501,Sevilla,Sevilla,41416,Responsabilidad Civil,Pendiente,50000.0,2020-11-16,2,Oficina,9427.43,95.7,-
902,Patricia Blanco,97338581Q,1981-04-30,patricia.blanco@email.com,+34 626 393 497,VALENCIA,Zaragoza,50755,Salud,Pendiente,2957.88,2018-04-05,2,Oficina,2589.85,78.9,OK
903,Pedro Sánchez,62777488B,1987-01-08,pedro.sanchez@email.com,+34 696 306 209,sevilla,Murcia,30434,Vida,Activa,1067.24,2019-08-14,0,Oficina,3879.6,72.4,-
904,Pedro Sánchez,92572229N,1962-06-26,,,Sevilla,Sevilla,41117,Vida,Pendiente,877.49,2020-06-22,1,Oficina,7020.91,18.6,
905,Ana Martínez,99338053B,,ana.martinez@email.com,,Madrid,Madrid,28170,Vida,Activa,979.7,2022-01-05,4,Online,3495.75,91.0,OK
906,Elena Torres,78488768J,1969-12-18,elena.torres@email.com,+34 644 213 992,Madrid,Madrid,28274,Hogar,Pendiente,2710.12,2022-06-04,1,Online,8829.66,82.8,Revisar
907,Patricia Blanco,50907604E,1972-05-05,patricia.blanco@email.com,+34 610 919 952,Madrid,Madrid,28953,Salud,Activa,1981.41,2016-02-05,1,Oficina,13847.64,16.4,Cliente preferente
908,Miguel Ruiz,45210753V,1950-04-23,miguel.ruiz@email.com,+34 679 420 278,Madrid,Madrid,28899,Auto,Cancelada,2245.92,2021-08-09,0,Oficina,11221.34,87.1,null
909,Antonio Moreno,NULL,1993-08-07,antonio.moreno@email.com,+34 610 318 888,Bilbao,Vizcaya,48910,Vida,Activa,2770.43,2018-09-11,2,Online,9996.4,27.2,N/A
910,Raúl Castro,64856769J,1995-03-29,raul.castro@email.com,+34 662 627 591,Sevilla,Sevilla,41438,Vida,Activa,2753.24,2022-03-13,2,Oficina,8740.82,8.1,Reclamación abierta
911,Sara Gil,19500257,1953-11-25,sara.gil@email.com,+34 670 153 779,Palma,Baleares,07347,Hogar,Activa,50000.0,2019-07-15,0,Oficina,7319.22,65.7,N/A
912,Sara Gil,70910677L,1979-08-05,,+34 635 947 164,Valencia,Valencia,46292,Auto,Vencida,753.91,2016-09-12,1,Oficina,2798.46,65.4,Cliente preferente
913,María García,7547,1966-07-19,maria.garcia@email.com,+34 683 803 270,Zaragoza,Zaragoza,50518,Salud,Vencida,2561.45,2022-11-15,1,Oficina,13420.66,9.5,Cliente preferente
914,Raúl Castro,88107941J,1969-02-19,,+34 626 988 798,Murcia,Murcia,30424,Responsabilidad Civil,Activa,770.57,2015-09-04,1,Agente,3728.04,31.9,Cliente preferente
915,Elena Torres,49993954S,1967-02-22,elena.torres@email.com,+34 632 490 792,Málaga,Málaga,29405,Hogar,Vencida,2280.12,2021-10-17,4,Oficina,1369.63,99.3,OK
916,Carlos Rodríguez,31595966Q,1952-06-06,carlos.rodriguez@email.com,+34 680 207 946,Las Palmas,Las Palmas,35879,Salud,Pendiente,2119.69,2018-01-21,1,Online,11250.23,67.8,null
917,Pedro Sánchez,69544511G,1994-12-29,pedro.sanchez@email.com,+34 643 913 551,Madrid,Madrid,16273,Responsabilidad Civil,Cancelada,2324.89,2022-04-16,2,Online,2634.23,73.0,Revisar
918,María García,46319763Z,1994-11-28,maria.garcia@email.com,+34 687 689 115,Murcia,Murcia,30952,Vida,Activa,1691.52,2023-03-10,2,Online,5578.44,21.3,NINGUNA
919,Laura Fernández,86085630D,1983-07-20,laura.fernandez@email.com,+34 680 707 758,VALENCIA,Las Palmas,35222,Vida,Vencida,1988.43,2023-03-30,1,Online,424.27,7.9,Cliente preferente
920,María García,38997485T,1971-06-26,maria.garcia@email.com,+34 611 109 533,Valencia,,46669,Auto,Activa,2869.3,2016-09-15,2,Oficina,2056.02,27.7,Reclamación abierta
921,Carlos Rodríguez,93261653O,1967-08-12,,+34 690 584 751,Murcia,Murcia,30950,Responsabilidad Civil,Pendiente,99999.0,2021-06-26,1,Agente,2598.05,105.0,OK
922,Juan López,84652023H,1986-10-31,juan.lopez@email.com,+34 679 249 899,BILBO,Sevilla,41546,Vida,Pendiente,1064.77,2020-01-14,2,Teléfono,816.15,23.5,Revisar
923,Antonio Moreno,22155092O,1986-09-04,antonio.moreno@email.com,,Murcia,Murcia,30812,Vida,Pendiente,1911.8,2022-12-13,1,Teléfono,9849.85,19.3,Cliente preferente
924,Laura Fernández,29678933T,1960-04-23,laura.fernandez@email.com,+34 667 297 310,Madrid,Madrid,28590,Auto,Cancelada,2899.35,2020-10-10,1,Teléfono,12555.12,57.5,
925,Antonio Moreno,33593741I,1993-09-02,,+34 627 144 196,Valencia,Valencia,46532,Salud,Activa,467.61,2015-10-27,1,Teléfono,5599.73,32.8,NINGUNA
926,María García,79748793Z,1984-03-25,maria.garcia@email.com,+34 632 634 509,Málaga,Málaga,29723,Vida,Activa,263.14,2016-02-07,0,Online,13118.65,82.0,Reclamación abierta
927,Pedro Sánchez,X2446585Z,1976-09-02,usuario@,+34 686 490 946,Palma,Baleares,07227,Hogar,Activa,356.1,2023-03-22,1,Oficina,3200.2,18.4,NINGUNA
928,Lucía Romero,22756935L,1966-04-08,,+34 653 126 893,Barcelona,Barcelona,08647,Hogar,Activa,346.74,2019-07-30,5,Oficina,4880.86,46.5,
929,Sara Gil,42005216J,1963-04-18,sara.gil@email.com,+34 688 647 720,Madrid,Madrid,28845,Salud,Activa,2741.88,2015-09-10,3,Teléfono,2261.05,1.4,NINGUNA
930,Carlos Rodríguez,83418978F,1991-07-11,,+34 664 803 318,Las Palmas,Las Palmas,35921,Responsabilidad Civil,Cancelada,2219.52,2019-10-24,4,Teléfono,9308.39,48.2,null
931,Lucía Romero,87475996,1965-11-06,,+34 666 168 928,Valencia,Valencia,46146,Auto,Pendiente,0.0,2021-11-30,1,Agente,6298.04,5.6,NINGUNA
932,Raúl Castro,51245272R,1950-07-21,raul.castro@email.com,+34 611 666 989,Sevilla,,41604,Hogar,Activa,1663.2,2018-10-24,1,Agente,9199.25,97.8,NINGUNA
933,Sara Gil,25342276S,1978-12-01,sara.gil@email.com,+34 689 698 905,Bilbao,Vizcaya,48214,Hogar,Activa,2389.47,2020-05-18,2,Agente,11425.12,79.1,-
934,Miguel Ruiz,44829066X,1996-04-10,miguel.ruiz@email.com,666 666 666,Valencia,Valencia,46515,Salud,Activa,635.81,2015-06-09,0,Online,8185.55,49.0,null
935,Laura Fernández,11228807X,1971-03-09,laura.fernandez@email.com,+34 644 178 678,Madrit,Las Palmas,35866,Responsabilidad Civil,Activa,1297.44,2023-03-28,1,Oficina,9414.46,8.7,-
936,Sara Gil,65495163I,1955-06-12,sara.gil@email.com,+34 696 512 645,Barcelona,Barcelona,08322,Responsabilidad Civil,Activa,1572.01,2023-11-12,0,Online,14028.75,59.2,NINGUNA
937,Carlos Rodríguez,74825507E,1992-04-11,carlos.rodriguez@email.com,,Barcelona,Barcelona,08735,Salud,Cancelada,509.15,2015-07-24,1,Online,4485.96,75.9,-
938,Francisco Álvarez,51156180H,1982-02-19,,,Zaragoza,Zaragoza,50602,Hogar,Activa,1374.64,2018-03-07,2,Oficina,5387.46,19.1,Revisar
939,Lucía Romero,81572022I,1989-01-12,lucia.romero@email.com,0034 624917766,Palma,Baleares,07771,Auto,Cancelada,1086.2,2018-10-23,1,Agente,10765.55,56.8,Sin observaciones
940,Juan López,45823502P,1969-08-11,,+34 652 716 100,Las Palmas,Las Palmas,35195,Hogar,Activa,299.63,2017-05-07,4,Oficina,9169.58,81.4,Reclamación abierta
941,Patricia Blanco,315479442,1985-10-09,patricia.blanco@email.com,+34 670 369 279,Barcelona,Barcelona,08206,Responsabilidad Civil,Pendiente,582.86,2017-01-29,0,Teléfono,2677.99,76.8,Revisar
942,Patricia Blanco,17322153T,1988-08-23,patricia.blanco@email.com,+34 615 202 109,Zaragoza,Zaragoza,31181,Hogar,Pendiente,2339.3,2019-05-10,1,Agente,5642.21,80.3,Pendiente validación
943,Carlos Rodríguez,61588363B,1972-12-30,carlos.rodriguez@email.com,+34 680 189 325,Zaragoza,Zaragoza,50712,Auto,Vencida,250.51,2022-07-31,2,Oficina,7017.57,87.9,
944,Carlos Rodríguez,28303750P,1965-06-04,carlos.rodriguez@email.com,+34 639 839 225,Zaragoza,Zaragoza,50714,Vida,Pendiente,2815.91,2023-06-16,1,Online,6290.85,93.8,NINGUNA
945,Isabel Jiménez,7909,1965-10-04,isabel.jimenez@email.com,+34 669 308 196,Valencia,Valencia,46777,Hogar,Vencida,441.99,2020-10-16,1,Oficina,2674.12,40.6,null
946,Laura Fernández,64134634H,1979-08-22,laura.fernandez@email.com,+34 683 726 290,Zaragoza,Zaragoza,50797,Salud,Pendiente,2437.87,2015-05-13,1,Agente,13866.45,56.9,Cliente preferente
947,Raúl Castro,40284261A,1961-04-10,raul.castro@email.com,+34 651 918 815,Madrid,Madrid,28131,Vida,Cancelada,2716.13,2019-09-20,0,Teléfono,11434.78,79.1,Reclamación abierta
948,Isabel Jiménez,28737371A,1954-02-27,,+34 665 819 652,Las Palmas,Las Palmas,28497,Salud,Activa,2835.18,2023-02-14,2,Online,7220.34,69.7,OK
949,Antonio Moreno,19163766H,1994-10-03,antonio.moreno@email.com,+34 641 626 673,Madrid,Madrid,30790,Salud,Activa,2628.94,2016-03-05,1,Teléfono,10200.92,99.6,null
950,Miguel Ruiz,91560164P,1957-02-13,miguel.ruiz@email.com,+34 636 383 820,Bilbao,Vizcaya,48278,Salud,Activa,1005.14,2021-06-13,2,Teléfono,13459.24,1.4,Sin observaciones
951,Pedro Sánchez,12843236D,1986-03-30,,677244122,Barcelona,Barcelona,08878,Hogar,Cancelada,1132.64,2022-05-21,2,Online,2042.61,35.5,null
952,Pedro Sánchez,84488797F,1959-09-25,pedro.sanchez@email.com,+34 667 229 738,Palma,Baleares,07542,Responsabilidad Civil,Activa,1394.33,2018-04-12,0,Oficina,3755.6,28.1,Reclamación abierta
953,Miguel Ruiz,66366866I,1994-05-03,,+34 645 213 298,Zaragoza,Zaragoza,50648,Vida,Pendiente,590.03,2021-09-25,1,Oficina,8140.52,26.2,
954,Sara Gil,32362925W,1991-10-06,sara.gil@email.com,+34 622 370 700,Sevilla,Sevilla,41300,Auto,Vencida,262.36,2015-04-07,1,Teléfono,11985.16,22.3,Sin observaciones
955,David Navarro,94464768M,1994-05-04,david.navarro@email.com,+34 696 543 889,Sevilla,Sevilla,41969,Responsabilidad Civil,Activa,2633.54,2019-09-03,2,Oficina,543.82,70.9,OK
956,Isabel Jiménez,75972086U,1954-10-09,espacios en email@mail.com,+34-636-886-812,Barcelona,Barcelona,08148,Hogar,Activa,1751.56,2018-03-23,0,Agente,14760.27,8.5,Revisar
957,Francisco Álvarez,60122260M,1953-07-30,francisco.alvarez@email.com,+34 634 200 275,Bilbao,Vizcaya,48886,Salud,Vencida,1904.42,2019-09-15,1,Teléfono,6823.6,74.2,Pendiente validación
958,Lucía Romero,6700,,lucia.romero@email.com,+34 652 216 265,Sevilla,Sevilla,41779,Auto,Activa,2795.57,2018-06-19,1,Teléfono,5388.47,69.3,Revisar
959,Miguel Ruiz,39754469Z,1983-11-04,,+34 650 528 443,Madrid,Madrid,28362,Vida,Pendiente,2062.34,2018-08-20,2,Teléfono,4390.87,25.1,null
960,Andrés Ramos,35698550E,1984-12-16,andres.ramos@email.com,+34 649 465 219,Murcia,Murcia,30232,Responsabilidad Civil,Activa,2134.39,2018-08-01,2,Agente,2615.35,25.3,OK
961,María García,12592536T,1985-09-06,maria.garcia@email.com,+34 626 827 328,Valencia,Valencia,46909,Responsabilidad Civil,Cancelada,2403.51,2017-11-16,3,Teléfono,11873.61,62.9,
962,Sara Gil,21680331,1961-06-27,sara.gil@email.com,+34 666 229 451,Málaga,Málaga,29443,Auto,Activa,525.78,2018-10-15,1,Oficina,14331.21,76.2,Reclamación abierta
963,Miguel Ruiz,82613245E,,,+34 671 748 935,Sevilla,Sevilla,41275,Hogar,Pendiente,1208.45,2023-07-29,2,Oficina,6204.67,87.6,null
964,Isabel Jiménez,30218082I,1975-05-30,,+34 690 372 216,Palma,Baleares,07490,Vida,Activa,2910.98,2021-02-27,0,Oficina,14286.31,85.2,Cliente preferente
965,Francisco Álvarez,38190067F,1957-03-27,francisco.alvarez@email.com,+34 659 467 193,Zaragoza,Zaragoza,50110,Auto,Activa,2784.2,2022-09-10,1,Oficina,12356.96,96.5,Sin observaciones
966,Francisco Álvarez,50990129F,1975-08-27,francisco.alvarez@email.com,0034 675439373,Palma,,33288,Salud,Activa,2675.41,2022-12-31,2,Teléfono,7215.77,58.1,Sin observaciones
967,Carlos Rodríguez,X5150926Z,1989-02-21,carlos.rodriguez@email.com,+34 630 794 251,Las Palmas,Las Palmas,35908,Vida,Activa,1465.85,2016-08-03,1,Agente,10110.39,90.9,OK
968,Javier Domínguez,92959736K,1992-04-08,,+34 683 976 373,Valencia,Valencia,30691,Responsabilidad Civil,Vencida,2600.14,2021-08-14,1,Online,6524.76,80.9,N/A
969,Carlos Rodríguez,49242670L,1992-11-30,,+34 651 595 823,Madrid,Madrid,28313,Auto,Pendiente,335.51,2016-06-16,0,Oficina,8380.85,89.5,N/A
970,Laura Fernández,16703560U,1963-01-10,,+34 654 181 628,Bilbao,Vizcaya,48907,Responsabilidad Civil,Activa,615.85,2018-03-21,0,Online,870.7,1.2,null
971,Laura Fernández,28562775B,1958-03-14,laura.fernandez@email.com,+34 682 113 532,Valencia,Valencia,46406,Responsabilidad Civil,Activa,1359.11,2018-01-30,1,Online,10443.95,96.6,null
972,Miguel Ruiz,39012949C,1991-09-09,miguel.ruiz@email.com,+34 638 834 231,Málaga,Málaga,29643,Responsabilidad Civil,Activa,1553.5,2017-06-17,0,Teléfono,792.37,47.4,null
973,Antonio Moreno,30709963Z,1953-06-25,,+34 691 503 475,Murcia,Murcia,30659,Hogar,Cancelada,937.82,2022-04-08,0,Oficina,12256.27,79.8,null
974,Marta Vázquez,92434203X,1954-12-19,marta.vazquez@email.com,632631393,Sevilla,Sevilla,41426,Responsabilidad Civil,Pendiente,1198.13,2019-01-09,0,Oficina,12374.2,12.7,NINGUNA
975,Carmen Díaz,39581501A,1973-03-16,,,Bilbao,Vizcaya,48863,Salud,Activa,655.77,2022-12-30,3,Oficina,3556.16,39.6,N/A
976,Patricia Blanco,69565730T,1962-01-14,patricia.blanco@email.com,+34 636 882 346,Bilbao,Vizcaya,48298,Salud,Cancelada,1569.58,2018-06-06,0,Online,4854.94,27.1,Reclamación abierta
977,David Navarro,28001960S,1975-06-02,david.navarro@email.com,+34 628 957 637,Sevilla,Sevilla,41700,Vida,Cancelada,2422.76,2023-10-02,1,Oficina,7219.66,29.2,Sin observaciones
978,Miguel Ruiz,65194542R,,miguel.ruiz@email.com,+34 698 253 253,Sevilla,Sevilla,41208,Responsabilidad Civil,Vencida,2051.81,2017-02-08,1,Oficina,8949.94,12.3,
979,Carmen Díaz,96017098Y,1997-02-03,carmen.diaz@email.com,+34 655 191 532,Sevilla,Sevilla,41390,Responsabilidad Civil,Vencida,501.82,2017-04-13,2,Agente,4310.3,80.6,Cliente preferente
980,Isabel Jiménez,73349631V,1950-03-24,isabel.jimenez@email.com,+34 691 579 792,Sevilla,Sevilla,41207,Auto,Pendiente,1565.23,2023-05-05,2,Teléfono,8887.3,0.9,NINGUNA
981,María García,92974992E,1955-04-05,,+34 612 549 909,Sevilla,Sevilla,41507,Hogar,Cancelada,2153.41,2020-03-19,2,Oficina,4466.81,-10.0,N/A
982,David Navarro,20897034O,1971-05-28,david.navarro@email.com,+34 628 372 687,Bilbao,Vizcaya,48651,Vida,Activa,1683.71,2023-03-05,0,Oficina,832.36,17.4,
983,Laura Fernández,27071962C,1981-12-27,laura.fernandez@email.com,+34 658 795 930,Barcelona,Barcelona,08151,Responsabilidad Civil,Pendiente,1296.69,2021-04-02,1,Teléfono,37.91,58.9,OK
984,David Navarro,15432019P,1981-01-14,david.navarro@email.com,+34 612 974 148,BILBO,Barcelona,45737,Auto,Activa,1941.36,2021-01-18,1,Teléfono,1517.27,25.4,
985,Carlos Rodríguez,64089633B,1992-09-13,carlos.rodriguez@email.com,+34 664 765 454,Palma,Baleares,07394,Hogar,Activa,-100.0,2016-07-07,1,Online,11883.76,25.9,null
986,María García,20392034H,1955-09-25,maria.garcia@email.com,+34 681 407 967,sevilla,Barcelona,08679,Vida,Activa,465.74,2022-10-06,1,Online,14421.47,48.8,-
987,Patricia Blanco,26394487O,1985-05-02,patricia.blanco@email.com,+34 616 145 401,Málaga,Málaga,29288,Vida,Pendiente,1292.04,2017-12-27,0,Online,6404.49,65.3,Reclamación abierta
988,Miguel Ruiz,90021414F,1972-11-28,miguel.ruiz@email.com,+34 625 507 288,Barcelona,Barcelona,08943,Responsabilidad Civil,Activa,1338.5,2018-04-11,0,Teléfono,7690.26,12.1,N/A
989,Sara Gil,61484872T,1964-06-21,sara.gil@email.com,+34 663 929 228,Bilbao,Vizcaya,48820,Vida,Activa,1815.51,2019-07-19,1,Agente,2202.72,17.6,-
990,Sara Gil,46204667A,1979-11-01,sara.gil@email.com,+34 658 636 365,Sevilla,Sevilla,41164,Auto,Activa,626.09,2016-07-12,1,Oficina,8265.47,24.7,OK
991,Carmen Díaz,53683574W,1963-07-09,carmen.diaz@email.com,+34 689 243 541,Zaragoza,Zaragoza,50673,Vida,Activa,694.6,2015-09-18,0,Teléfono,2169.82,97.4,null
992,Carmen Díaz,72612095C,1995-11-14,carmen.diaz@email.com,+34 681 256 586,Zaragoza,Zaragoza,50564,Salud,Activa,999.01,2021-03-14,1,Agente,9168.21,39.7,NINGUNA
993,Antonio Moreno,38563971Z,1999-11-02,antonio.moreno@email.com,,Málaga,Málaga,29357,Auto,Pendiente,2876.44,2020-01-15,4,Teléfono,13998.88,59.9,Sin observaciones
994,Raúl Castro,64351768O,,,+34 680 332 433,Las Palmas,Las Palmas,35745,Hogar,Pendiente,2255.5,2018-02-21,2,Agente,2935.48,24.2,Cliente preferente
